gene_list,time
ymdC,40000
mdoH,40000
yceE,40000
htrB,40000
yceL,40000
yceG,40000
fhuE,40000
mfd,40000
ycgE,40000
ECB_01147,40000
dsbB,40000
ycgV,40000
ycgV,40000
narJ,40000
ychK,40000
adhE,40000
yciV,40000
yciQ,40000
btuR,40000
yciR,40000
rnb,40000
sapB,40000
sapB,40000
sapA,40000
sapA,40000
aldH,40000
aldH,40000
ycjO,40000
ycjW,40000
ycjZ,40000
abgA,40000
ECB_01342,40000
ydbK,40000
acpD,40000
ydcK,40000
ydcL,40000
ydcR,40000
ydcR,40000
ydcS,40000
ydcS,40000
ydcS,40000
yncB,40000
yncC,40000
yncD,40000
rhsE,40000
yddE,40000
narW,40000
fdnG,40000
sfcA,40000
sfcA,40000
sfcA,40000
yddR,40000
yddS,40000
pqqL,40000
ydeP,40000
ydeS,40000
ECB_01464,40000
ydeU,40000
uxaB,40000
lomR,40000
lomR,40000
lomR,40000
ECB_01528,40000
ECB_01528,40000
ECB_01535,40000
ydfE,40000
rspA,40000
ynfB,40000
ynfG,40000
ydgG,40000
ydgG,40000
ydgI,40000
ydgI,40000
fumC,40000
fumC,40000
uidB,40000
malX,40000
malX,40000
add,40000
gst,40000
slyA,40000
ydhJ,40000
sodC,40000
sodC,40000
lhr,40000
ydhP,40000
ydhC,40000
ydhC,40000
ydhC,40000
cfa,40000
ydhV,40000
pykF,40000
ydiK,40000
ydiK,40000
ydiN,40000
ydiN,40000
ydiN,40000
ydiP,40000
ydiU,40000
ydiU,40000
ydiY,40000
katE,40000
ydjC,40000
celD,40000
celB,40000
ydjR,40000
ydjR,40000
astB,40000
ydjZ,40000
nudG,40000
yeaE,40000
yeaI,40000
yeaK,40000
yeaX,40000
yoaA,40000
kdgR,40000
ptrB,40000
ptrB,40000
znuA,40000
znuA,40000
znuC,40000
yebC,40000
torY,40000
torY,40000
tap,40000
cheA,40000
cheA,40000
flhC,40000
yedU,40000
yeeJ,40000
cobS,40000
cobU,40000
ECB_01906,40000
ECB_01906,40000
ECB_01906,40000
yeeA,40000
hisH,40000
hisA,40000
wzzB,40000
gmd,40000
wcaC,40000
yegE,40000
yegO,40000
ogrK,40000
yegZ,40000
ECB_01998,40000
ECB_02000,40000
ECB_02003,40000
gatY,40000
yegV,40000
molR,40000
yehZ,40000
yohI,40000
yohK,40000
yeiS,40000
yeiG,40000
lysP,40000
yeiJ,40000
rtn,40000
rtn,40000
bcr,40000
yejM,40000
yejO,40000
ccmH,40000
ccmF,40000
ccmC,40000
ccmA,40000
napC,40000
ada,40000
ompC,40000
rcsC,40000
atoS,40000
atoB,40000
yfaP,40000
yfaS,40000
yfaS,40000
yfaS,40000
yfaL,40000
yfaL,40000
yfaL,40000
yfaL,40000
yfaL,40000
glpQ,40000
glpT,40000
menD,40000
yfbM,40000
nuoM,40000
nuoL,40000
ackA,40000
usg,40000
yfcR,40000
yfcX,40000
fadL,40000
dsdC,40000
evgS,40000
evgS,40000
evgS,40000
ddg,40000
ypdF,40000
yfeO,40000
yfeO,40000
yfeO,40000
yfeR,40000
cysU,40000
cysP,40000
yfeG,40000
yffI,40000
tktB,40000
acrD,40000
hyfB,40000
hyfD,40000
uraA,40000
ppx,40000
yfhM,40000
yfhM,40000
pepB,40000
pepB,40000
iscA,40000
csiE,40000
yphD,40000
yfhA,40000
yfhG,40000
yfhD,40000
yfhB,40000
rseA,40000
yfiO,40000
tyrA,40000
smpB,40000
ygaF,40000
ygaW,40000
nrdI,40000
nrdF,40000
proX,40000
proX,40000
ygaH,40000
emrA,40000
emrB,40000
gshA,40000
srlE,40000
hypF,40000
hycI,40000
hycE,40000
ygbL,40000
ygbN,40000
ispF,40000
cysJ,40000
ygcM,40000
ygcN,40000
ygcS,40000
yqcE,40000
ygcE,40000
ygcE,40000
pyrG,40000
gudP,40000
fucO,40000
ECB_02652,40000
fucK,40000
csdA,40000
recB,40000
recB,40000
ptr,40000
tas,40000
tas,40000
ygeA,40000
yqeF,40000
xdhA,40000
xdhB,40000
ygfK,40000
ssnA,40000
recJ,40000
recJ,40000
gcvP,40000
gcvP,40000
ubiH,40000
iciA,40000
argK,40000
speA,40000
metK,40000
sprT,40000
yqgE,40000
yggM,40000
yggM,40000
yggH,40000
ECB_02798,40000
ECB_02798,40000
flu,40000
flu,40000
yeeU,40000
ECB_02814,40000
ECB_02819,40000
ECB_02821,40000
ECB_02821,40000
yghF,40000
yghJ,40000
ECB_02851,40000
ECB_02856,40000
yghXY,40000
yghA,40000
yghB,40000
yqhG,40000
yqhG,40000
ygiQ,40000
ygiV,40000
yqiG,40000
ygiP,40000
ttdA,40000
dnaG,40000
ygjI,40000
ygjI,40000
ygjK,40000
fadH,40000
ygjO,40000
ygjU,40000
exuT,40000
exuT,40000
tdcA,40000
agaE,40000
yraR,40000
mtr,40000
mtr,40000
infB,40000
yhbE,40000
yrbE,40000
ptsO,40000
yhbL,40000
arcB,40000
arcB,40000
gltB,40000
gltB,40000
argR,40000
