population,gene_list
Ara+3B,yhiE
Ara+3B,yhiU
Ara+3B,yhiV
Ara+3B,yhjA
Ara+3B,yhjA
Ara+3B,yhjA
Ara+3B,yhjB
Ara+3B,yhjC
Ara+3B,yhjD
Ara+3B,yhjJ
Ara+3B,yhjN
Ara+3B,ldrD
Ara+3B,dppC
Ara+3B,dppB
Ara+3B,dppA
Ara+3B,xylF
Ara+3B,yiaN
Ara+3B,lyxK
Ara+3B,yiaU
Ara+3B,yibJ
Ara+3B,mtlD
Ara+3B,ECB_03457
Ara+3B,ECB_03460
Ara+3B,yibQ
Ara+3B,waaT
Ara+3B,mutM
Ara+3B,ECB_03519
Ara+3B,ECB_03519
Ara+3B,yicL
Ara+3B,yicM
Ara+3B,yidK
Ara+3B,dnaN
Ara+3B,trmE
Ara+3B,pstS
Ara+3B,glmU
Ara+3B,atpB
Ara+3B,atpI
Ara+3B,gidA
Ara+3B,yieP
Ara+3B,ilvM
Ara+3B,rfe
Ara+3B,yifK
Ara+3B,ECB_03690
Ara+3B,pldA
Ara+3B,ECB_03710
Ara+3B,ECB_03715
Ara+3B,ECB_03715
Ara+3B,bipA
Ara+3B,yihP
Ara+3B,yiiD
Ara+3B,yiiG
Ara+3B,ECB_03786
Ara+3B,ECB_03786
Ara+3B,rhaR
Ara+3B,kdgT
Ara+3B,glpX
Ara+3B,hslU
Ara+3B,ftsN
Ara+3B,metL
Ara+3B,yijD
Ara+3B,thiG
Ara+3B,iclR
Ara+3B,metH
Ara+3B,metH
Ara+3B,yjbB
Ara+3B,yjbB
Ara+3B,ubiC
Ara+3B,actP
Ara+3B,alsA
Ara+3B,rpiR
Ara+3B,phnP
Ara+3B,phnI
Ara+3B,proP
Ara+3B,adiY
Ara+3B,yjdF
Ara+3B,lysU
Ara+3B,cadC
Ara+3B,yjdC
Ara+3B,yjeI
Ara+3B,ampC
Ara+3B,ampC
Ara+3B,ampC
Ara+3B,yjeM
Ara+3B,yjeP
Ara+3B,hflK
Ara+3B,yjfL
Ara+3B,yjfC
Ara+3B,sgaU
Ara+3B,sgaU
Ara+3B,cycA
Ara+3B,cpdB
Ara+3B,cpdB
Ara+3B,cysQ
Ara+3B,ytfN
Ara+3B,ytfQ
Ara+3B,ytfR
Ara+3B,cybC
Ara+3B,treR
Ara+3B,mgtA
Ara+3B,mgtA
Ara+3B,pyrL
Ara+3B,yjgH
Ara+3B,yjgJ
Ara+3B,yjgN
Ara+3B,holC
Ara+3B,yjgR
Ara+3B,idnD
Ara+3B,yjgB
Ara+3B,yjhB
Ara+3B,ECB_04148
Ara+3B,fecD
Ara+3B,insB-25
Ara+3B,sgcQ
Ara+3B,yjhA
Ara+3B,fimA
Ara+3B,fimH
Ara+3B,gntP
Ara+3B,gntP
Ara+3B,gntP
Ara+3B,uxuA
Ara+3B,uxuA
Ara+3B,yjiH
Ara+3B,yjiJ
Ara+3B,yjiJ
Ara+3B,yjiV
Ara+3B,yjiV
Ara+3B,yjiV
Ara+3B,hsdS
Ara+3B,hsdM
Ara+3B,hsdR
Ara+3B,mrr
Ara+3B,hpaB
Ara+3B,hpaH
Ara+3B,dnaT
Ara+3B,yjjB
Ara+3B,bglJ
Ara+3B,yjjW
Ara+3B,yjjI
Ara+3B,sms
Ara+3B,sms
Ara+3B,nadR
Ara+3B,slt
Ara+3B,slt
Ara+3B,slt
Ara+3B,slt
Ara+3B,creB
Ara+3B,creC
Ara+3B,creD
Ara+3B,creD
Ara+3B,creD
Ara+3B,arcA
Ara+4A,thrA
Ara+4A,mhpR
Ara+4A,phoR
Ara+4A,thiI
Ara+4A,ybaE
Ara+4A,lysQ
Ara+4A,aroG
Ara+4A,sapF
Ara+4A,pykF
Ara+4A,infC
Ara+4A,pbpC
Ara+4A,ECB_02816
Ara+4A,infB
Ara+4A,gltB
Ara+4A,degS
Ara+4A,mreB
Ara+4A,yhdG
Ara+4A,envZ
Ara+4A,spoT
Ara+4A,metR
Ara+4A,ECB_03722
Ara+4A,hslU
Ara+4A,nudC
Ara+4A,iclR
Ara+4A,yjcE
Ara+4A,hsdS
Ara+4A,nadR
Ara+4A,arcA
Ara+4A,yjjY
Ara+4B,thrA
Ara+4B,mhpR
Ara+4B,phoR
Ara+4B,thiI
Ara+4B,ybaE
Ara+4B,lysQ
Ara+4B,aroG
Ara+4B,tdk
Ara+4B,sapF
Ara+4B,pykF
Ara+4B,infC
Ara+4B,pbpC
Ara+4B,ECB_02816
Ara+4B,infB
Ara+4B,infB
Ara+4B,gltB
Ara+4B,degS
Ara+4B,mreB
Ara+4B,yhdG
Ara+4B,envZ
Ara+4B,spoT
Ara+4B,metR
Ara+4B,ECB_03722
Ara+4B,hslU
Ara+4B,nudC
Ara+4B,iclR
Ara+4B,yjcE
Ara+4B,hsdS
Ara+4B,nadR
Ara+4B,arcA
Ara+4B,yjjY
Ara+5A,thrA
Ara+5A,yadG
Ara+5A,glnD
Ara+5A,dnaE
Ara+5A,lon
Ara+5A,aroG
Ara+5A,ybjE
Ara+5A,solA
Ara+5A,rne
Ara+5A,fabF
Ara+5A,pykF
Ara+5A,pykF
Ara+5A,yedV
Ara+5A,galF
Ara+5A,bglX
Ara+5A,cirA
Ara+5A,ccmA
Ara+5A,dedD
Ara+5A,dedD
Ara+5A,ECB_02364
Ara+5A,ascF
Ara+5A,hybO
Ara+5A,mreB
Ara+5A,yhdG
Ara+5A,acrF
Ara+5A,rplF
Ara+5A,rpsC
Ara+5A,malT
Ara+5A,yhhT
Ara+5A,glmS
Ara+5A,rbsD
Ara+5A,trkH
Ara+5A,hslU
Ara+5A,iclR
Ara+5A,metH
Ara+5A,malE
Ara+5A,actP
Ara+5A,hfq
Ara+5A,yjgN
Ara+5A,hsdS
Ara+5A,nadR
Ara+5A,arcA
Ara+5B,thrA
Ara+5B,insB-1
Ara+5B,yadG
Ara+5B,glnD
Ara+5B,dnaE
Ara+5B,lon
Ara+5B,aroG
Ara+5B,ybjE
Ara+5B,solA
Ara+5B,rne
Ara+5B,fabF
Ara+5B,pykF
Ara+5B,pykF
Ara+5B,yedV
Ara+5B,galF
Ara+5B,cirA
Ara+5B,ccmA
Ara+5B,dedD
Ara+5B,dedD
Ara+5B,ECB_02364
Ara+5B,ascF
Ara+5B,hybO
Ara+5B,mreB
Ara+5B,yhdG
Ara+5B,acrF
Ara+5B,rplF
Ara+5B,rpsC
Ara+5B,malT
Ara+5B,yhhT
Ara+5B,glmS
Ara+5B,rbsD
Ara+5B,trkH
Ara+5B,hslU
Ara+5B,iclR
Ara+5B,metH
Ara+5B,malE
Ara+5B,actP
Ara+5B,hfq
Ara+5B,yjgN
Ara+5B,hsdS
Ara+5B,nadR
Ara+5B,arcA
Ara+6A,thrA
Ara+6A,thrA
Ara+6A,thrA
Ara+6A,dnaK
Ara+6A,dnaJ
Ara+6A,nhaA
Ara+6A,nhaR
Ara+6A,ECB_00021
Ara+6A,ECB_00021
Ara+6A,ileS
Ara+6A,carA
Ara+6A,carA
Ara+6A,caiD
Ara+6A,caiT
Ara+6A,kefC
Ara+6A,apaG
Ara+6A,surA
Ara+6A,surA
Ara+6A,imp
Ara+6A,rluA
Ara+6A,hepA
Ara+6A,polB
Ara+6A,polB
Ara+6A,araA
Ara+6A,thiP
Ara+6A,tbpA
Ara+6A,yabN
Ara+6A,ilvI
Ara+6A,yabB
Ara+6A,yabB
Ara+6A,ftsL
Ara+6A,murF
Ara+6A,murG
Ara+6A,murC
Ara+6A,ftsQ
Ara+6A,secA
Ara+6A,mutT
Ara+6A,guaC
Ara+6A,hofB
Ara+6A,hofB
Ara+6A,aceE
Ara+6A,yacH
Ara+6A,yacH
Ara+6A,acnB
Ara+6A,yacC
Ara+6A,yadH
Ara+6A,yadD
Ara+6A,yadC
Ara+6A,htrE
Ara+6A,htrE
Ara+6A,htrE
Ara+6A,htrE
Ara+6A,pcnB
Ara+6A,pcnB
Ara+6A,pcnB
Ara+6A,sfsA
Ara+6A,ligT
Ara+6A,fhuA
Ara+6A,fhuC
Ara+6A,fhuD
Ara+6A,pfs
Ara+6A,dapD
Ara+6A,map
Ara+6A,yaeL
Ara+6A,dnaE
Ara+6A,dnaE
Ara+6A,dnaE
Ara+6A,ldcC
Ara+6A,ldcC
Ara+6A,rof
Ara+6A,yaeQ
Ara+6A,cutF
Ara+6A,metQ
Ara+6A,metN
Ara+6A,dnaQ
Ara+6A,yafT
Ara+6A,yhhI
Ara+6A,yafQ
Ara+6A,ykfJ
Ara+6A,pepD
Ara+6A,gpt
Ara+6A,crl
Ara+6A,proA
Ara+6A,thrW
Ara+6A,yagV
Ara+6A,yagW
Ara+6A,eaeH
Ara+6A,eaeH
Ara+6A,eaeH
Ara+6A,eaeH
Ara+6A,eaeH
Ara+6A,ykgA
Ara+6A,ykgG
Ara+6A,ykgH
Ara+6A,betA
Ara+6A,betI
Ara+6A,betI
Ara+6A,yahA
Ara+6A,yahE
Ara+6A,yahE
Ara+6A,yahG
Ara+6A,yahJ
Ara+6A,yahM
Ara+6A,prpD
Ara+6A,codB
Ara+6A,cynR
Ara+6A,cynX
Ara+6A,lacY
Ara+6A,lacZ
Ara+6A,mhpR
Ara+6A,mhpR
Ara+6A,mhpR
Ara+6A,mhpB
Ara+6A,mhpB
Ara+6A,mhpF
Ara+6A,mhpT
Ara+6A,yaiO
Ara+6A,tauB
Ara+6A,yaiT
Ara+6A,yaiT
Ara+6A,yaiT
Ara+6A,yaiT
Ara+6A,sbmA
Ara+6A,phoA
Ara+6A,yaiE
Ara+6A,rdgC
Ara+6A,araJ
Ara+6A,sbcC
Ara+6A,sbcC
Ara+6A,sbcC
Ara+6A,phoR
Ara+6A,phoR
Ara+6A,brnQ
Ara+6A,proY
Ara+6A,malZ
Ara+6A,queA
Ara+6A,tgt
Ara+6A,secD
Ara+6A,secD
Ara+6A,tsx
Ara+6A,tsx
Ara+6A,ybaD
Ara+6A,ribD
Ara+6A,xseB
Ara+6A,thiI
Ara+6A,yajR
Ara+6A,ECB_00378
Ara+6A,cyoA
Ara+6A,ampG
Ara+6A,tig
Ara+6A,tig
Ara+6A,clpX
Ara+6A,ybaV
Ara+6A,cof
Ara+6A,ybaY
Ara+6A,maa
Ara+6A,acrB
Ara+6A,kefA
Ara+6A,kefA
Ara+6A,htpG
Ara+6A,adk
Ara+6A,aes
Ara+6A,ybaL
Ara+6A,ybaL
Ara+6A,ybaK
Ara+6A,ybaP
Ara+6A,copA
Ara+6A,tesA
Ara+6A,ylbH
Ara+6A,ybbB
Ara+6A,gcl
Ara+6A,gcl
Ara+6A,glxR
Ara+6A,allB
Ara+6A,ybbY
Ara+6A,ylbA
Ara+6A,allC
Ara+6A,fdrA
Ara+6A,purK
Ara+6A,ybcI
Ara+6A,folD
Ara+6A,sfmD
Ara+6A,sfmF
Ara+6A,emrE
Ara+6A,ybcL
Ara+6A,ybcM
Ara+6A,ninE
Ara+6A,ybcH
Ara+6A,nfrA
Ara+6A,nfrA
Ara+6A,nfrA
Ara+6A,ECB_00529
Ara+6A,ECB_00529
Ara+6A,cusS
Ara+6A,cusR
Ara+6A,cusC
Ara+6A,cusC
Ara+6A,pheP
Ara+6A,ybdG
Ara+6A,ybdG
Ara+6A,ybdG
Ara+6A,ybdK
Ara+6A,insK-1
Ara+6A,fepA
Ara+6A,fepE
Ara+6A,fepE
Ara+6A,fepC
Ara+6A,fepC
Ara+6A,fepC
Ara+6A,fepD
Ara+6A,fepD
Ara+6A,fepB
Ara+6A,fepB
Ara+6A,entC
Ara+6A,cstA
Ara+6A,ybdH
Ara+6A,ybdH
Ara+6A,ybdL
Ara+6A,ybdN
Ara+6A,ybdR
Ara+6A,citG
Ara+6A,citG
Ara+6A,citC
Ara+6A,citC
Ara+6A,dcuC
Ara+6A,crcA
Ara+6A,ybeM
Ara+6A,ybeF
Ara+6A,mrdB
Ara+6A,mrdA
Ara+6A,leuS
Ara+6A,gltK
Ara+6A,gltK
Ara+6A,lnt
Ara+6A,asnB
Ara+6A,nagD
Ara+6A,nagC
Ara+6A,nagA
Ara+6A,nagB
Ara+6A,nagB
Ara+6A,nagE
Ara+6A,ybfN
Ara+6A,pgm
Ara+6A,ybfGH
Ara+6A,speF
Ara+6A,speF
Ara+6A,ECB_00650
Ara+6A,kdpE
Ara+6A,kdpB
Ara+6A,ybfO
Ara+6A,yhhI
Ara+6A,ybgA
Ara+6A,ybgH
Ara+6A,ybgI
Ara+6A,ybgI
Ara+6A,ybgK
Ara+6A,sucB
Ara+6A,sucC
Ara+6A,hrsA
Ara+6A,hrsA
Ara+6A,hrsA
Ara+6A,ybgG
Ara+6A,ybgG
Ara+6A,cydA
Ara+6A,tolR
Ara+6A,nadA
Ara+6A,ybgR
Ara+6A,ybgR
Ara+6A,ybgR
Ara+6A,aroG
Ara+6A,galT
Ara+6A,galE
Ara+6A,modF
Ara+6A,ybhH
Ara+6A,ybhH
Ara+6A,ECB_00732
Ara+6A,ECB_00739
Ara+6A,ybhB
Ara+6A,uvrB
Ara+6A,ybhM
Ara+6A,ybhO
Ara+6A,ybiA
Ara+6A,dinG
Ara+6A,ybiB
Ara+6A,ybiL
Ara+6A,ybiL
Ara+6A,ybiM
Ara+6A,ybiN
Ara+6A,ybiP
Ara+6A,ybiW
Ara+6A,ybiW
Ara+6A,ybiY
Ara+6A,ybiK
Ara+6A,yliE
Ara+6A,yliE
Ara+6A,yliF
Ara+6A,yliF
Ara+6A,yliG
Ara+6A,dacC
Ara+6A,deoR
Ara+6A,cmr
Ara+6A,ybjI
Ara+6A,ECB_00814
Ara+6A,ECB_00815
Ara+6A,ECB_00831
Ara+6A,ECB_00832
Ara+6A,ECB_00835
Ara+6A,ECB_00836
Ara+6A,ECB_00836
Ara+6A,ECB_00839
Ara+6A,ECB_00839
Ara+6A,ECB_00840
Ara+6A,ECB_00840
Ara+6A,ECB_00841
Ara+6A,ECB_00843
Ara+6A,ECB_00844
Ara+6A,ECB_00845
Ara+6A,tfaE
Ara+6A,ECB_00848
Ara+6A,ECB_00849
Ara+6A,ybjN
Ara+6A,potF
Ara+6A,potG
Ara+6A,ybjO
Ara+6A,ybjQ
Ara+6A,ybjS
Ara+6A,ybjS
Ara+6A,ybjT
Ara+6A,ltaE
Ara+6A,poxB
Ara+6A,hcr
Ara+6A,ybjE
Ara+6A,ybjX
Ara+6A,trxB
Ara+6A,ftsK
Ara+6A,ycaM
Ara+6A,ycaM
Ara+6A,ycaN
Ara+6A,pflA
Ara+6A,pflA
Ara+6A,pflB
Ara+6A,ycaO
Ara+6A,ycaP
Ara+6A,serC
Ara+6A,ycaI
Ara+6A,kdsB
Ara+6A,mukB
Ara+6A,pncB
Ara+6A,pepN
Ara+6A,ssuD
Ara+6A,ssuA
Ara+6A,ycbS
Ara+6A,ycbS
Ara+6A,ycbU
Ara+6A,pyrD
Ara+6A,ycbX
Ara+6A,uup
Ara+6A,pqiA
Ara+6A,pqiB
Ara+6A,sulA
Ara+6A,sulA
Ara+6A,yccS
Ara+6A,yccS
Ara+6A,yccS
Ara+6A,yccF
Ara+6A,helD
Ara+6A,yccV
Ara+6A,hyaA
Ara+6A,hyaF
Ara+6A,appC
Ara+6A,appC
Ara+6A,yccC
Ara+6A,yccC
Ara+6A,yccZ
Ara+6A,cspH
Ara+6A,torR
Ara+6A,yccE
Ara+6A,ymdF
Ara+6A,ycdJ
Ara+6A,ycdK
Ara+6A,putP
Ara+6A,ycdO
Ara+6A,ycdR
Ara+6A,ycdR
Ara+6A,ycdS
Ara+6A,ycdW
Ara+6A,ycdX
Ara+6A,ycdZ
Ara+6A,csgG
Ara+6A,csgD
Ara+6A,ymdC
Ara+6A,mdoG
Ara+6A,mdoH
Ara+6A,grxB
Ara+6A,yceL
Ara+6A,yceL
Ara+6A,rimJ
Ara+6A,yceH
Ara+6A,mviM
Ara+6A,flgB
Ara+6A,flgC
Ara+6A,flgD
Ara+6A,flgE
Ara+6A,flgJ
Ara+6A,flgK
Ara+6A,flgK
Ara+6A,flgK
Ara+6A,rne
Ara+6A,ECB_01081
Ara+6A,fabH
Ara+6A,fabG
Ara+6A,fabF
Ara+6A,fhuE
Ara+6A,fhuE
Ara+6A,nagZ
Ara+6A,nagZ
Ara+6A,nagZ
Ara+6A,ycfR
Ara+6A,mfd
Ara+6A,mfd
Ara+6A,mfd
Ara+6A,ycfT
Ara+6A,ycfW
Ara+6A,ycfZ
Ara+6A,pepT
Ara+6A,ycfD
Ara+6A,phoQ
Ara+6A,ymfB
Ara+6A,ymfB
Ara+6A,ymfB
Ara+6A,ycgF
Ara+6A,ycgF
Ara+6A,ycgG
Ara+6A,ycgG
Ara+6A,ycgG
Ara+6A,ycgH
Ara+6A,hlyE
Ara+6A,hlyE
Ara+6A,umuC
Ara+6A,umuC
Ara+6A,dsbB
Ara+6A,dsbB
Ara+6A,ycgO
Ara+6A,ycgO
Ara+6A,ycgY
Ara+6A,treA
Ara+6A,treA
Ara+6A,dhaK
Ara+6A,dhaR
Ara+6A,dhaR
Ara+6A,ycgV
Ara+6A,ycgV
Ara+6A,ycgV
Ara+6A,ychM
Ara+6A,chaB
Ara+6A,narL
Ara+6A,narX
Ara+6A,narK
Ara+6A,narG
Ara+6A,narG
Ara+6A,narH
Ara+6A,narJ
Ara+6A,ychJ
Ara+6A,ychK
Ara+6A,ychK
Ara+6A,adhE
Ara+6A,adhE
Ara+6A,oppA
Ara+6A,oppC
Ara+6A,trpA
Ara+6A,trpC
Ara+6A,trpC
Ara+6A,trpD
Ara+6A,yciV
Ara+6A,yciQ
Ara+6A,yciN
Ara+6A,topA
Ara+6A,topA
Ara+6A,acnA
Ara+6A,ribA
Ara+6A,ribA
Ara+6A,pgpB
Ara+6A,pyrF
Ara+6A,yciR
Ara+6A,rnb
Ara+6A,sapA
Ara+6A,ycjL
Ara+6A,aldH
Ara+6A,ordL
Ara+6A,ordL
Ara+6A,goaG
Ara+6A,pspA
Ara+6A,pspA
Ara+6A,ycjM
Ara+6A,ycjO
Ara+6A,ycjP
Ara+6A,ycjQ
Ara+6A,ycjS
Ara+6A,ycjS
Ara+6A,ycjT
Ara+6A,ycjV
Ara+6A,ycjV
Ara+6A,ompG
Ara+6A,ycjF
Ara+6A,ycjI
Ara+6A,ycjY
Ara+6A,ycjZ
Ara+6A,mppA
Ara+6A,ynaI
Ara+6A,ydaA
Ara+6A,fnr
Ara+6A,abgR
Ara+6A,ydaL
Ara+6A,ydaO
Ara+6A,ydaO
Ara+6A,ECB_01341
Ara+6A,ECB_01341
Ara+6A,ECB_01342
Ara+6A,ynaF
Ara+6A,ompN
Ara+6A,ydbC
Ara+6A,ydbD
Ara+6A,ynbD
Ara+6A,hrpA
Ara+6A,hrpA
Ara+6A,gapC
Ara+6A,ydcI
Ara+6A,ydcJ
Ara+6A,ydcJ
Ara+6A,rimL
Ara+6A,ydcK
Ara+6A,tehA
Ara+6A,yncK
Ara+6A,ydcO
Ara+6A,ydcN
Ara+6A,ydcP
Ara+6A,ydcP
Ara+6A,ydcQ
Ara+6A,ydcR
Ara+6A,ydcV
Ara+6A,ydcW
Ara+6A,yncD
Ara+6A,yncD
Ara+6A,ansP
Ara+6A,yncG
Ara+6A,ECB_01416
Ara+6A,yddE
Ara+6A,narY
Ara+6A,narZ
Ara+6A,narZ
Ara+6A,narZ
Ara+6A,narU
Ara+6A,fdnG
Ara+6A,fdnG
Ara+6A,fdnG
Ara+6A,sfcA
Ara+6A,sfcA
Ara+6A,sfcA
Ara+6A,yddQ
Ara+6A,yddR
Ara+6A,dos
Ara+6A,yddW
Ara+6A,xasA
Ara+6A,pqqL
Ara+6A,yddB
Ara+6A,yddA
Ara+6A,ydeO
Ara+6A,ydeP
Ara+6A,ydeT
Ara+6A,ECB_01464
Ara+6A,ECB_01467
Ara+6A,hipA
Ara+6A,ydeU
Ara+6A,yneB
Ara+6A,yneF
Ara+6A,yneH
Ara+6A,yneI
Ara+6A,sotB
Ara+6A,ydfI
Ara+6A,ECB_01510
Ara+6A,ECB_01510
Ara+6A,ydfU
Ara+6A,ECB_01530
Ara+6A,rem
Ara+6A,ECB_01534
Ara+6A,ECB_01546
Ara+6A,speG
Ara+6A,speG
Ara+6A,ynfE
Ara+6A,ynfE
Ara+6A,ynfI
Ara+6A,bioD
Ara+6A,ynfM
Ara+6A,asr
Ara+6A,ydgG
Ara+6A,ydgG
Ara+6A,rstB
Ara+6A,rstB
Ara+6A,tus
Ara+6A,ydgA
Ara+6A,ydgA
Ara+6A,uidB
Ara+6A,uidA
Ara+6A,hdhA
Ara+6A,malX
Ara+6A,malY
Ara+6A,rnfA
Ara+6A,rnfB
Ara+6A,rnfC
Ara+6A,rnfC
Ara+6A,rnfC
Ara+6A,rnfG
Ara+6A,tyrS
Ara+6A,tyrS
Ara+6A,ydhH
Ara+6A,ydhF
Ara+6A,nemA
Ara+6A,ribC
Ara+6A,ydhQ
Ara+6A,ydhU
Ara+6A,ydhX
Ara+6A,ydhW
Ara+6A,pykF
Ara+6A,ynhG
Ara+6A,sufS
Ara+6A,ydiJ
Ara+6A,ydiK
Ara+6A,ydiK
Ara+6A,ydiM
Ara+6A,ydiN
Ara+6A,ydiN
Ara+6A,ydiP
Ara+6A,ydiQ
Ara+6A,ydiR
Ara+6A,ydiR
Ara+6A,ydiT
Ara+6A,ydiV
Ara+6A,btuC
Ara+6A,thrS
Ara+6A,arpB
Ara+6A,arpB
Ara+6A,pfkB
Ara+6A,yniA
Ara+6A,yniB
Ara+6A,katE
Ara+6A,katE
Ara+6A,celB
Ara+6A,spy
Ara+6A,astD
Ara+6A,astD
Ara+6A,astC
Ara+6A,ynjB
Ara+6A,ynjC
Ara+6A,ynjD
Ara+6A,ydjE
Ara+6A,gapA
Ara+6A,yeaE
Ara+6A,yeaE
Ara+6A,yeaH
Ara+6A,yeaI
Ara+6A,yeaJ
Ara+6A,yeaJ
Ara+6A,yeaK
Ara+6A,yeaL
Ara+6A,yeaP
Ara+6A,yeaQ
Ara+6A,yoaG
Ara+6A,yeaR
Ara+6A,yeaW
Ara+6A,yeaX
Ara+6A,fadD
Ara+6A,fadD
Ara+6A,yoaA
Ara+6A,yoaB
Ara+6A,yebQ
Ara+6A,proQ
Ara+6A,yebS
Ara+6A,yebS
Ara+6A,yebY
Ara+6A,ptrB
Ara+6A,purT
Ara+6A,zwf
Ara+6A,yebA
Ara+6A,ruvB
Ara+6A,yecE
Ara+6A,yecN
Ara+6A,yecP
Ara+6A,yecP
Ara+6A,torZ
Ara+6A,torZ
Ara+6A,torZ
Ara+6A,torY
Ara+6A,torY
Ara+6A,flhE
Ara+6A,flhA
Ara+6A,cheZ
Ara+6A,cheB
Ara+6A,cheR
Ara+6A,cheR
Ara+6A,cheR
Ara+6A,tap
Ara+6A,tap
Ara+6A,tar
Ara+6A,tar
Ara+6A,cheA
Ara+6A,cheA
Ara+6A,cheA
Ara+6A,flhC
Ara+6A,otsA
Ara+6A,otsA
Ara+6A,otsB
Ara+6A,araH
Ara+6A,ftn
Ara+6A,tyrP
Ara+6A,tyrP
Ara+6A,uvrC
Ara+6A,yedY
Ara+6A,yedZ
Ara+6A,yedZ
Ara+6A,yeeI
Ara+6A,yeeJ
Ara+6A,yeeO
Ara+6A,cbl
Ara+6A,cbl
Ara+6A,nac
Ara+6A,insC
Ara+6A,ECB_01908
Ara+6A,dacD
Ara+6A,sbcB
Ara+6A,yeeY
Ara+6A,yeeZ
Ara+6A,hisI
Ara+6A,hisI
Ara+6A,manB
Ara+6A,wzy
Ara+6A,wzy
Ara+6A,wbbB
Ara+6A,wbbB
Ara+6A,wbbB
Ara+6A,vioB
Ara+6A,vioA
Ara+6A,wzx
Ara+6A,wzx
Ara+6A,rfbB
Ara+6A,galF
Ara+6A,wcaL
Ara+6A,wcaK
Ara+6A,wzxC
Ara+6A,wcaG
Ara+6A,wcaF
Ara+6A,wcaE
Ara+6A,wcaD
Ara+6A,wcaC
Ara+6A,wcaA
Ara+6A,wzc
Ara+6A,wza
Ara+6A,yegH
Ara+6A,yegE
Ara+6A,alkA
Ara+6A,yegL
Ara+6A,yegN
Ara+6A,yegN
Ara+6A,yegO
Ara+6A,yegO
Ara+6A,baeS
Ara+6A,yegZ
Ara+6A,ECB_02001
Ara+6A,ECB_02004
Ara+6A,gatD
Ara+6A,gatC
Ara+6A,gatC
Ara+6A,yegT
Ara+6A,yegV
Ara+6A,yegV
Ara+6A,yegW
Ara+6A,ECB_02035
Ara+6A,metG
Ara+6A,metG
Ara+6A,metG
Ara+6A,metG
Ara+6A,molR
Ara+6A,molR
Ara+6A,molR
Ara+6A,molR
Ara+6A,yehI
Ara+6A,yehI
Ara+6A,yehI
Ara+6A,yehI
Ara+6A,yehL
Ara+6A,yehM
Ara+6A,yehY
Ara+6A,bglX
Ara+6A,pbpG
Ara+6A,yohK
Ara+6A,yeiA
Ara+6A,mglA
Ara+6A,mglA
Ara+6A,yeiE
Ara+6A,yeiH
Ara+6A,yeiJ
Ara+6A,yeiJ
Ara+6A,rihB
Ara+6A,yeiN
Ara+6A,fruK
Ara+6A,setB
Ara+6A,setB
Ara+6A,yeiP
Ara+6A,yeiQ
Ara+6A,yejA
Ara+6A,yejA
Ara+6A,yejB
Ara+6A,yejB
Ara+6A,yejF
Ara+6A,bcr
Ara+6A,rsuA
Ara+6A,yejO
Ara+6A,ccmE
Ara+6A,ccmC
Ara+6A,ccmC
Ara+6A,ccmA
Ara+6A,ccmA
Ara+6A,napC
Ara+6A,napG
Ara+6A,alkB
Ara+6A,yojL
Ara+6A,rcsC
Ara+6A,rcsC
Ara+6A,atoS
Ara+6A,atoS
Ara+6A,atoC
Ara+6A,atoC
Ara+6A,atoC
Ara+6A,yfaS
Ara+6A,yfaS
Ara+6A,yfaA
Ara+6A,yfaA
Ara+6A,gyrA
Ara+6A,gyrA
Ara+6A,yfaL
Ara+6A,yfaE
Ara+6A,inaA
Ara+6A,yfaH
Ara+6A,glpT
Ara+6A,glpA
Ara+6A,yfaD
Ara+6A,yfaU
Ara+6A,yfaW
Ara+6A,yfaO
Ara+6A,yfbF
Ara+6A,arnT
Ara+6A,arnT
Ara+6A,arnT
Ara+6A,pmrD
Ara+6A,elaD
Ara+6A,nuoL
Ara+6A,nuoL
Ara+6A,nuoL
Ara+6A,nuoH
Ara+6A,nuoF
Ara+6A,nuoC
Ara+6A,yfbS
Ara+6A,ackA
Ara+6A,ackA
Ara+6A,pta
Ara+6A,pta
Ara+6A,yfcC
Ara+6A,yfcC
Ara+6A,yfcE
Ara+6A,yfcE
Ara+6A,yfcH
Ara+6A,yfcH
Ara+6A,yfcI
Ara+6A,hisP
Ara+6A,purF
Ara+6A,dedA
Ara+6A,pdxB
Ara+6A,flk
Ara+6A,yfcA
Ara+6A,yfcA
Ara+6A,yfcS
Ara+6A,dsdX
Ara+6A,emrK
Ara+6A,evgA
Ara+6A,evgS
Ara+6A,evgS
Ara+6A,evgS
Ara+6A,evgS
Ara+6A,yfdW
Ara+6A,yfeO
Ara+6A,yfeO
Ara+6A,yfeO
Ara+6A,nupC
Ara+6A,nupC
Ara+6A,yfeA
Ara+6A,yfeA
Ara+6A,yfeD
Ara+6A,yfeH
Ara+6A,ptsI
Ara+6A,yfeS
Ara+6A,amiA
Ara+6A,yffI
Ara+6A,eutB
Ara+6A,eutH
Ara+6A,eutG
Ara+6A,eutI
Ara+6A,eutT
Ara+6A,talA
Ara+6A,tktB
Ara+6A,acrD
Ara+6A,yffB
Ara+6A,ECB_02364
Ara+6A,ypfI
Ara+6A,ypfI
Ara+6A,ypfJ
Ara+6A,gcvR
Ara+6A,hyfA
Ara+6A,hyfB
Ara+6A,hyfD
Ara+6A,hyfE
Ara+6A,hyfF
Ara+6A,hyfG
Ara+6A,hyfJ
Ara+6A,focB
Ara+6A,perM
